start_time,end_time,mean_power_kw,std_power_kw,total_dynamic_energy,k90_bins,k90_ratio,f90_cycles_per_min,period90_min,spectral_entropy,recommended_interval_min
2018-06-08 15:28:00,2018-06-08 19:43:00,0.8607556974663166,0.8791984874776757,27.867887748912665,2,0.015503875968992248,0.0078125,128.0,0.12413614454921855,51.2
2018-06-08 19:44:00,2018-06-08 23:59:00,0.002805268886193311,0.0050603500001449074,0.0008168897683337872,0,0.0,0.0,inf,0.0,60.0
2018-06-09 00:00:00,2018-06-09 04:15:00,0.06915113088127803,0.10303005641082541,0.3439007839712435,1,0.007751937984496124,0.00390625,256.0,0.08240142009649021,60.0
2018-06-09 04:16:00,2018-06-09 08:31:00,1.3456046223958333,1.081334363914997,45.261845519784444,2,0.015503875968992248,0.0078125,128.0,0.09494253124314782,51.2
2018-06-09 08:32:00,2018-06-09 12:47:00,4.866238281249999,0.5032630320957581,10.752100924070149,36,0.27906976744186046,0.1953125,5.12,0.6368278000835965,2.048
2018-06-09 12:48:00,2018-06-09 17:03:00,2.815064583333333,1.581278901461007,198.1421103060093,4,0.031007751937984496,0.015625,64.0,0.2538338894899239,25.6
2018-06-09 17:04:00,2018-06-09 21:19:00,0.1961967682355918,0.22830766097198038,1.6137788106073268,2,0.015503875968992248,0.0078125,128.0,0.13024581709652785,51.2
2018-06-09 21:20:00,2018-06-10 01:35:00,0.0,0.0,0.0,0,0.0,0.0,inf,0.0,60.0
2018-06-10 01:36:00,2018-06-10 05:51:00,0.21509586086174243,0.20375312003777468,1.9357375660614318,4,0.031007751937984496,0.015625,64.0,0.22571045811434065,25.6
2018-06-10 05:52:00,2018-06-10 10:07:00,2.3371017578125,1.180111775696771,81.15669912973331,10,0.07751937984496124,0.0546875,18.285714285714285,0.3327658528468288,7.314285714285715
2018-06-10 10:08:00,2018-06-10 14:23:00,2.0640806640625,0.990400466306092,81.04910959618007,5,0.03875968992248062,0.0234375,42.666666666666664,0.2898981464041145,17.066666666666666
2018-06-10 14:24:00,2018-06-10 18:39:00,0.48648624455683365,0.3503071445903569,14.191645284243437,2,0.015503875968992248,0.0078125,128.0,0.20640742893379926,51.2
2018-06-10 18:40:00,2018-06-10 22:55:00,0.0211850533465302,0.037352675243832546,0.03430940405879224,0,0.0,0.0,inf,0.0,60.0
2018-06-10 22:56:00,2018-06-11 03:11:00,0.009550413926452223,0.02196257375878685,0.005730253658399683,0,0.0,0.0,inf,0.0,60.0
2018-06-11 03:12:00,2018-06-11 07:27:00,0.42393069480175527,0.216398933457554,4.418668432679924,9,0.06976744186046512,0.03515625,28.444444444444443,0.4552865182688918,11.377777777777778
2018-06-11 07:28:00,2018-06-11 11:43:00,1.3758003255208333,0.5772572646816281,18.572058986264274,13,0.10077519379844961,0.05859375,17.066666666666666,0.4925156360278607,6.826666666666667
2018-06-11 11:44:00,2018-06-11 15:59:00,2.1162268229166665,1.357666364986,324.94015052868593,37,0.2868217054263566,0.16015625,6.2439024390243905,0.7285793733182319,2.497560975609756
2018-06-11 16:00:00,2018-06-11 20:15:00,0.2786214915335097,0.3137190022816192,3.140579519893488,2,0.015503875968992248,0.0078125,128.0,0.1222198822518774,51.2
2018-06-11 20:16:00,2018-06-12 00:31:00,0.00011344001038721897,0.0007429325816630877,5.594661436553235e-07,0,0.0,0.0,inf,0.0,60.0
2018-06-12 00:32:00,2018-06-12 04:47:00,0.05773997070959142,0.07646819187864325,0.21436013754165065,2,0.015503875968992248,0.0078125,128.0,0.08950394880700283,51.2
2018-06-12 04:48:00,2018-06-12 09:03:00,1.0369001302083332,0.6016694482871414,4.630688936444717,13,0.10077519379844961,0.07421875,13.473684210526315,0.3947218275497066,5.389473684210526
2018-06-12 09:04:00,2018-06-12 13:19:00,3.465356441723147,1.4796039703503212,336.1631594937484,50,0.3875968992248062,0.265625,3.764705882352941,0.7085636130329471,1.5058823529411764
2018-06-12 13:20:00,2018-06-12 17:35:00,0.9785085095959101,0.5407739298190717,16.01129177744925,10,0.07751937984496124,0.046875,21.333333333333332,0.4384411653132066,8.533333333333333
2018-06-12 17:36:00,2018-06-12 21:51:00,0.12616119226159694,0.21750563191754474,0.8373884033012721,1,0.007751937984496124,0.00390625,256.0,0.0643769924859187,60.0
2018-06-12 21:52:00,2018-06-13 02:07:00,0.0004425103837750984,0.0009921182010848482,4.271804756090154e-05,0,0.0,0.0,inf,0.0,60.0
2018-06-13 02:08:00,2018-06-13 06:23:00,0.19513784283458432,0.18933342732366407,2.03373111812392,2,0.015503875968992248,0.0078125,128.0,0.1663909893847051,51.2
2018-06-13 06:24:00,2018-06-13 10:39:00,2.929442665860324,1.908415394102056,365.8858333360437,3,0.023255813953488372,0.01171875,85.33333333333333,0.26556826573934805,34.13333333333333
2018-06-13 10:40:00,2018-06-13 14:55:00,5.326725673243397,0.5451082212879649,12.167000319936287,1,0.007751937984496124,0.00390625,256.0,0.07082817590045638,60.0
2018-06-13 14:56:00,2018-06-13 19:11:00,1.4450981631362858,1.2172841879753475,65.65282229603754,2,0.015503875968992248,0.0078125,128.0,0.09457892065092227,51.2
2018-06-13 19:12:00,2018-06-13 23:27:00,0.011288032535988037,0.0253584591525581,0.008492537220123997,0,0.0,0.0,inf,0.0,60.0
2018-06-13 23:28:00,2018-06-14 03:43:00,0.027602540578439288,0.059260707436104475,0.04626891181590781,0,0.0,0.0,inf,0.0,60.0
2018-06-14 03:44:00,2018-06-14 07:59:00,1.086459680333345,0.7880256765736859,15.325095028420817,3,0.023255813953488372,0.01171875,85.33333333333333,0.1751560491993101,34.13333333333333
2018-06-14 08:00:00,2018-06-14 12:15:00,3.9563176604521724,1.4479159335381135,216.45586445063614,55,0.4263565891472868,0.3046875,3.282051282051282,0.8006036285913699,1.3128205128205128
2018-06-14 12:16:00,2018-06-14 16:31:00,3.1017693472224455,1.864150659246428,317.6674248399815,42,0.32558139534883723,0.25,4.0,0.6893727474185672,1.6
2018-06-14 16:32:00,2018-06-14 20:47:00,0.16689233584838722,0.20434482500477924,1.5536688182964513,3,0.023255813953488372,0.01171875,85.33333333333333,0.18672386665680277,34.13333333333333
2018-06-14 20:48:00,2018-06-15 01:03:00,0.0,0.0,0.0,0,0.0,0.0,inf,0.0,60.0
2018-06-15 01:04:00,2018-06-15 05:19:00,0.1751104542529456,0.1747820590259556,1.3152335007066895,2,0.015503875968992248,0.0078125,128.0,0.08417334605480588,51.2
2018-06-15 05:20:00,2018-06-15 09:35:00,2.3277194792719245,1.5573784875717325,121.22391822556521,32,0.24806201550387597,0.203125,4.923076923076923,0.48917873969705,1.9692307692307693
2018-06-15 09:36:00,2018-06-15 13:51:00,5.626206534973804,0.7009360056181562,32.14028429981644,89,0.689922480620155,0.359375,2.782608695652174,0.8683959471959689,1.1130434782608696
2018-06-15 13:52:00,2018-06-15 18:07:00,2.47451767599188,1.5142286349524587,82.75055542400007,12,0.09302325581395349,0.0546875,18.285714285714285,0.26890384167021664,7.314285714285715
2018-06-15 18:08:00,2018-06-15 22:23:00,0.06791132792119972,0.11085893878827142,0.32239224507376807,1,0.007751937984496124,0.00390625,256.0,0.07177287264460654,60.0
2018-06-15 22:24:00,2018-06-16 02:39:00,0.0009361941290284337,0.003241444267994773,4.3785301173596094e-05,0,0.0,0.0,inf,0.0,60.0
2018-06-16 02:40:00,2018-06-16 06:55:00,0.4116781534009507,0.2030313724388227,0.8872501840493071,12,0.09302325581395349,0.05078125,19.692307692307693,0.4943168258193431,7.876923076923077
2018-06-16 06:56:00,2018-06-16 11:11:00,2.5394857156762645,1.1574394178591485,58.49951590921455,9,0.06976744186046512,0.05859375,17.066666666666666,0.465542900138254,6.826666666666667
2018-06-16 11:12:00,2018-06-16 15:27:00,2.1487025308500423,0.7662296989273132,49.44848377378819,5,0.03875968992248062,0.01953125,51.2,0.3495089922501393,20.48
2018-06-16 15:28:00,2018-06-16 19:43:00,0.17472395717270942,0.17507083535041965,0.676362055508058,4,0.031007751937984496,0.015625,64.0,0.24919523979459138,25.6
2018-06-16 19:44:00,2018-06-16 23:59:00,0.0005668120656439741,0.0019503031626111752,1.620060690350157e-05,0,0.0,0.0,inf,0.0,60.0
2018-06-17 00:00:00,2018-06-17 04:15:00,0.012929978744859738,0.017906591372461884,0.017526085322587395,0,0.0,0.0,inf,0.0,60.0
2018-06-17 04:16:00,2018-06-17 08:31:00,0.6746872510497798,0.706811211808153,16.598771154960247,6,0.046511627906976744,0.0234375,42.666666666666664,0.4072107273504044,17.066666666666666
2018-06-17 08:32:00,2018-06-17 12:47:00,4.475059386406347,1.590933796479645,387.2659711722138,48,0.37209302325581395,0.25,4.0,0.7914761044310913,1.6
2018-06-17 12:48:00,2018-06-17 17:03:00,1.537801695208004,0.9017846384757415,132.83339011263274,36,0.27906976744186046,0.18359375,5.446808510638298,0.6989005460432093,2.178723404255319
2018-06-17 17:04:00,2018-06-17 21:19:00,0.20900741060212671,0.2288432622881197,2.034290013495311,1,0.007751937984496124,0.00390625,256.0,0.08420392899317222,60.0
2018-06-17 21:20:00,2018-06-18 01:35:00,0.0,0.0,0.0,0,0.0,0.0,inf,0.0,60.0
2018-06-18 01:36:00,2018-06-18 05:51:00,0.24055209413314246,0.20083165072155504,1.7624636865688523,1,0.007751937984496124,0.00390625,256.0,0.06934860504124488,60.0
2018-06-18 05:52:00,2018-06-18 10:07:00,1.7971880902542008,1.043956760397065,162.25676958185264,39,0.3023255813953488,0.1953125,5.12,0.6807394093700913,2.048
2018-06-18 10:08:00,2018-06-18 14:23:00,1.867452210226059,0.8530611216003782,115.38716371044598,22,0.17054263565891473,0.10546875,9.481481481481481,0.5310389079128504,3.7925925925925927
2018-06-18 14:24:00,2018-06-18 18:39:00,0.47839744111002663,0.3234771416642177,7.449861942176925,11,0.08527131782945736,0.046875,21.333333333333332,0.5185073329667047,8.533333333333333
2018-06-18 18:40:00,2018-06-18 22:55:00,0.029765292287523715,0.05065998429097486,0.06827173988670424,0,0.0,0.0,inf,0.0,60.0
2018-06-18 22:56:00,2018-06-19 03:11:00,0.01390804399055653,0.03165895003847994,0.012700868950976251,0,0.0,0.0,inf,0.0,60.0
2018-06-19 03:12:00,2018-06-19 07:27:00,0.6785722220515098,0.4047252290333786,9.322039955953324,10,0.07751937984496124,0.0546875,18.285714285714285,0.3270132154258284,7.314285714285715
2018-06-19 07:28:00,2018-06-19 11:43:00,2.6766442622490625,1.664307420266221,205.08818168485615,37,0.2868217054263566,0.18359375,5.446808510638298,0.6658819744661755,2.178723404255319
2018-06-19 11:44:00,2018-06-19 15:59:00,4.842535635982832,1.1754684411924854,51.44510760279628,44,0.34108527131782945,0.296875,3.3684210526315788,0.5383669536876603,1.3473684210526315
2018-06-19 16:00:00,2018-06-19 20:15:00,0.6862107840973553,0.7807508887738073,17.225294610959065,2,0.015503875968992248,0.0078125,128.0,0.08437253450706458,51.2
2018-06-19 20:16:00,2018-06-20 00:31:00,0.00020520009798987378,0.0011833704945679122,1.842563413624446e-06,0,0.0,0.0,inf,0.0,60.0
2018-06-20 00:32:00,2018-06-20 04:47:00,0.06660641917384925,0.07680081059047761,0.2524189065380342,2,0.015503875968992248,0.0078125,128.0,0.11801526891733165,51.2
2018-06-20 04:48:00,2018-06-20 09:03:00,0.6478505165256357,0.6218216552191708,21.40481471835092,4,0.031007751937984496,0.015625,64.0,0.35261590877136145,25.6
2018-06-20 09:04:00,2018-06-20 13:19:00,3.3190756510416666,1.6894526448402045,415.0371881998526,52,0.40310077519379844,0.28515625,3.506849315068493,0.6946563294061965,1.4027397260273973
2018-06-20 13:20:00,2018-06-20 17:35:00,1.6484198964500831,1.161523489223709,100.34901296792039,65,0.5038759689922481,0.33203125,3.011764705882353,0.8413356159948963,1.2047058823529413
2018-06-20 17:36:00,2018-06-20 21:51:00,0.08428873130253327,0.11524566826181373,0.5970451955384719,3,0.023255813953488372,0.01171875,85.33333333333333,0.18113286101747053,34.13333333333333
2018-06-20 21:52:00,2018-06-21 02:07:00,0.0,0.0,0.0,0,0.0,0.0,inf,0.0,60.0
2018-06-21 02:08:00,2018-06-21 06:23:00,0.23379258293208255,0.16643131110120615,1.8342433707594044,5,0.03875968992248062,0.03125,32.0,0.27896053475157817,12.8
2018-06-21 06:24:00,2018-06-21 10:39:00,1.534938541666667,0.4573908541881972,6.731666953601147,7,0.05426356589147287,0.02734375,36.57142857142857,0.39672929007687596,14.62857142857143
2018-06-21 10:40:00,2018-06-21 14:55:00,2.6325342240533085,1.7201173826390197,295.02341073532807,38,0.29457364341085274,0.18359375,5.446808510638298,0.5287590595318491,2.178723404255319
2018-06-21 14:56:00,2018-06-21 19:11:00,1.1045362467831612,0.874727786005974,68.19015770240257,28,0.21705426356589147,0.15625,6.4,0.4841046520483563,2.56
2018-06-21 19:12:00,2018-06-21 23:27:00,0.0193074877293311,0.04772419748408829,0.023000593448023444,0,0.0,0.0,inf,0.0,60.0
2018-06-21 23:28:00,2018-06-22 03:43:00,0.008309748509793446,0.014973217257135607,0.005745125464498955,0,0.0,0.0,inf,0.0,60.0
2018-06-22 03:44:00,2018-06-22 07:59:00,0.8429733044248567,0.9528690107722013,38.08318855390598,3,0.023255813953488372,0.01171875,85.33333333333333,0.23855052520769823,34.13333333333333
2018-06-22 08:00:00,2018-06-22 12:15:00,4.448569205729166,1.7761211251137599,573.3202932798013,41,0.3178294573643411,0.2265625,4.413793103448276,0.7304982717953697,1.7655172413793105
2018-06-22 12:16:00,2018-06-22 16:31:00,3.2053518229166666,1.8569055903281881,372.18426743073746,23,0.17829457364341086,0.12890625,7.757575757575758,0.4778581134723807,3.103030303030303
2018-06-22 16:32:00,2018-06-22 20:47:00,0.4805277992408165,0.5122904707239836,10.88277605978981,2,0.015503875968992248,0.0078125,128.0,0.1656746470939939,51.2
2018-06-22 20:48:00,2018-06-23 01:03:00,0.0,0.0,0.0,0,0.0,0.0,inf,0.0,60.0
2018-06-23 01:04:00,2018-06-23 05:19:00,0.16373014345501327,0.17340347141811346,0.8854850086873782,2,0.015503875968992248,0.0078125,128.0,0.11433471722957009,51.2
2018-06-23 05:20:00,2018-06-23 09:35:00,2.2103099609375,1.6099769650063578,134.06918429501843,23,0.17829457364341086,0.12890625,7.757575757575758,0.5245959379707168,3.103030303030303
2018-06-23 09:36:00,2018-06-23 13:51:00,3.4557587890624997,2.0060224797331334,535.4206450849726,30,0.23255813953488372,0.140625,7.111111111111111,0.6922662619076974,2.8444444444444446
2018-06-23 13:52:00,2018-06-23 18:07:00,1.8316550781250003,1.6503920622318642,206.32387657162099,49,0.3798449612403101,0.22265625,4.491228070175438,0.6746895496307718,1.7964912280701755
2018-06-23 18:08:00,2018-06-23 22:23:00,0.07215622446620998,0.09580841228055016,0.5107919069881373,2,0.015503875968992248,0.0078125,128.0,0.131788952387184,51.2
2018-06-23 22:24:00,2018-06-24 02:39:00,0.0019114534088174046,0.005934946344742072,0.00019356151348017654,0,0.0,0.0,inf,0.0,60.0
2018-06-24 02:40:00,2018-06-24 06:55:00,0.5156022132689685,0.42215232731781194,7.072322225588788,2,0.015503875968992248,0.0078125,128.0,0.1596056489744958,51.2
2018-06-24 06:56:00,2018-06-24 11:11:00,3.923019704116533,1.3540158895045178,80.64018795841318,13,0.10077519379844961,0.0703125,14.222222222222221,0.33961898360719456,5.688888888888889
2018-06-24 11:12:00,2018-06-24 15:27:00,5.0934552734375,0.6836025713346475,28.38921864356432,57,0.4418604651162791,0.3046875,3.282051282051282,0.7331106614521173,1.3128205128205128
2018-06-24 15:28:00,2018-06-24 19:43:00,1.058623444748298,1.0699727366302476,40.25363896956694,2,0.015503875968992248,0.0078125,128.0,0.12222424787285463,51.2
2018-06-24 19:44:00,2018-06-24 23:59:00,0.004128237217533883,0.011605945841573507,0.0009735156946465678,0,0.0,0.0,inf,0.0,60.0
2018-06-25 00:00:00,2018-06-25 04:15:00,0.07307025396333942,0.10003889631099909,0.4478236258914571,2,0.015503875968992248,0.0078125,128.0,0.13024503148800917,51.2
2018-06-25 04:16:00,2018-06-25 08:31:00,1.1803230546434391,0.7963680566241004,28.9957705308444,3,0.023255813953488372,0.01171875,85.33333333333333,0.20587994614390234,34.13333333333333
2018-06-25 08:32:00,2018-06-25 12:47:00,4.297125995299702,1.197819617456942,149.05398860787562,33,0.2558139534883721,0.18359375,5.446808510638298,0.5842991619375069,2.178723404255319
2018-06-25 12:48:00,2018-06-25 17:03:00,2.4643059264634,1.2748841164542435,32.51777839398594,7,0.05426356589147287,0.03125,32.0,0.37251612642284576,12.8
2018-06-25 17:04:00,2018-06-25 21:19:00,0.2140952937752376,0.2224819076866675,1.4292912883017852,1,0.007751937984496124,0.00390625,256.0,0.06020207828555854,60.0
2018-06-25 21:20:00,2018-06-26 01:35:00,0.0,0.0,0.0,0,0.0,0.0,inf,0.0,60.0
2018-06-26 01:36:00,2018-06-26 05:51:00,0.2254887528830935,0.1903957919459669,1.2876912553107236,2,0.015503875968992248,0.0078125,128.0,0.13479896718860332,51.2
2018-06-26 05:52:00,2018-06-26 10:07:00,2.846569349324148,1.3679802913426362,75.33186004000275,2,0.015503875968992248,0.0078125,128.0,0.1397716127414006,51.2
2018-06-26 10:08:00,2018-06-26 14:23:00,2.81500818970386,2.1947571785543953,499.8713135556568,18,0.13953488372093023,0.09375,10.666666666666666,0.5407761185772707,4.266666666666667
2018-06-26 14:24:00,2018-06-26 18:39:00,1.3941943268833104,1.0394353106774041,59.82965266392549,13,0.10077519379844961,0.05859375,17.066666666666666,0.4819196819738325,6.826666666666667
2018-06-26 18:40:00,2018-06-26 22:55:00,0.04401725726446418,0.07544986404510043,0.14878969632596012,0,0.0,0.0,inf,0.0,60.0
2018-06-26 22:56:00,2018-06-27 03:11:00,0.013949616797154157,0.031195183584538773,0.012984925149973608,0,0.0,0.0,inf,0.0,60.0
2018-06-27 03:12:00,2018-06-27 07:27:00,0.5933479902078378,0.5062228124884907,4.695113408846772,1,0.007751937984496124,0.00390625,256.0,0.10049681030875558,60.0
2018-06-27 07:28:00,2018-06-27 11:43:00,4.4609091796875,1.047534243750953,34.57179608994165,1,0.007751937984496124,0.00390625,256.0,0.0486486100613698,60.0
2018-06-27 11:44:00,2018-06-27 15:59:00,4.701612945936019,0.8639418952637117,21.58143469298947,1,0.007751937984496124,0.00390625,256.0,0.056674236933954875,60.0
2018-06-27 16:00:00,2018-06-27 20:15:00,0.685149953402658,0.7677616344093877,16.591439306665595,2,0.015503875968992248,0.0078125,128.0,0.08043326364671236,51.2
2018-06-27 20:16:00,2018-06-28 00:31:00,0.000675985073219125,0.002151930928364293,2.4900811477502577e-05,0,0.0,0.0,inf,0.0,60.0
2018-06-28 00:32:00,2018-06-28 04:47:00,0.10310912171384053,0.11416044755333953,0.6575003077704725,2,0.015503875968992248,0.0078125,128.0,0.10107179524803053,51.2
2018-06-28 04:48:00,2018-06-28 09:03:00,1.7169912760416663,1.2733803854616288,77.14041167176025,2,0.015503875968992248,0.0078125,128.0,0.07416203422001724,51.2
2018-06-28 09:04:00,2018-06-28 13:19:00,5.217183582133503,0.41294898374644207,12.44653105203994,48,0.37209302325581395,0.30078125,3.324675324675325,0.5418138746425308,1.3298701298701299
2018-06-28 13:20:00,2018-06-28 17:35:00,3.2080825852795543,1.491635391842405,75.01861335011905,1,0.007751937984496124,0.00390625,256.0,0.061015190774078146,60.0
2018-06-28 17:36:00,2018-06-28 21:51:00,0.10622182721172707,0.12106060280777817,0.573993009017439,2,0.015503875968992248,0.0078125,128.0,0.11459886976555522,51.2
2018-06-28 21:52:00,2018-06-29 02:07:00,0.0004377188779759214,0.0012532389874508564,0.00025516231445112586,0,0.0,0.0,inf,0.0,60.0
2018-06-29 02:08:00,2018-06-29 06:23:00,0.3223337423787748,0.2412321917262424,4.617449992203902,3,0.023255813953488372,0.01171875,85.33333333333333,0.2160390769216266,34.13333333333333
2018-06-29 06:24:00,2018-06-29 10:39:00,2.7184683593749996,1.1273432493402675,75.82699030991687,30,0.23255813953488372,0.16796875,5.953488372093023,0.6278030349357543,2.3813953488372093
2018-06-29 10:40:00,2018-06-29 14:55:00,5.557169466145833,0.5384856512573027,9.727746329065857,1,0.007751937984496124,0.00390625,256.0,0.06909854436958866,60.0
2018-06-29 14:56:00,2018-06-29 19:11:00,1.5988180471350404,1.3719900021895224,85.65284712132105,2,0.015503875968992248,0.0078125,128.0,0.06869421963599674,51.2
